FPR,TPR,Threshold_ROC
0.2714975845410628,0.7754010695187166,0.5158033921885967
0.2714975845410628,0.7807486631016043,0.5154306196218402
0.2753623188405797,0.7807486631016043,0.5126688968378832
0.2753623188405797,0.7834224598930482,0.5105235518024264
0.2782608695652174,0.7834224598930482,0.5089661313746314
0.2782608695652174,0.786096256684492,0.5083060565468311
0.2821256038647343,0.786096256684492,0.5034557043672149
0.2821256038647343,0.7887700534759359,0.503094845263496
0.28405797101449276,0.7887700534759359,0.49692710147900865
0.28405797101449276,0.7941176470588235,0.494033586516377
0.28792270531400965,0.7941176470588235,0.4911336421418418
0.28792270531400965,0.7967914438502673,0.49110162695355203
0.293719806763285,0.7967914438502673,0.4852153963623841
0.293719806763285,0.8021390374331551,0.4832829927123074
0.2956521739130435,0.8021390374331551,0.479958231896902
0.2956521739130435,0.8048128342245989,0.47989937177856923
0.2966183574879227,0.8048128342245989,0.47740701377299827
0.2966183574879227,0.8074866310160428,0.4769895493244271
0.30241545893719807,0.8074866310160428,0.4643347189584575
0.30241545893719807,0.8155080213903744,0.46170877979463326
0.30531400966183575,0.8155080213903744,0.4599284282103501
0.30531400966183575,0.8181818181818182,0.4567693343370604
0.30821256038647343,0.8181818181818182,0.4515715630098787
0.30821256038647343,0.820855614973262,0.4514904676654419
0.30917874396135264,0.820855614973262,0.4505715681690772
0.30917874396135264,0.8262032085561497,0.44766769737510265
0.3111111111111111,0.8262032085561497,0.4473708340452151
0.3111111111111111,0.8288770053475936,0.44723590855745055
0.3120772946859903,0.8288770053475936,0.44652022874133257
0.3120772946859903,0.8315508021390374,0.444312106149387
0.3169082125603865,0.8315508021390374,0.4405088166113416
0.3169082125603865,0.8368983957219251,0.43868152126646404
0.31980676328502416,0.8368983957219251,0.4365737216517962
0.31980676328502416,0.8422459893048129,0.4362523910161595
0.32270531400966185,0.8422459893048129,0.4322957030792578
0.32270531400966185,0.8502673796791443,0.43014198033297985
0.32753623188405795,0.8502673796791443,0.42618539465770094
0.32753623188405795,0.8529411764705882,0.42526559199122116
0.3294685990338164,0.8529411764705882,0.42408849515742353
0.3294685990338164,0.8556149732620321,0.4239109346496583
0.33719806763285026,0.8556149732620321,0.41519468873662274
0.33719806763285026,0.8609625668449198,0.4136328511816771
0.33816425120772947,0.8609625668449198,0.4130171024177489
